file,line,kind,label,binding,apiFamily,source
"src/finance/FinancePage.tsx","553","table-column","""操作""","""actions"" | (p: { row: Movement | Order }) => ( <Button size=""small"" onClick={() => void open(p.row)}> 查看详情 </Button> )","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","566","input/filter","{caption}","{draft[key] || """"}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","597","display","""全部""","""""","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","606","display","{`${t} ${ctx.counts[v] || 0}`}","{v}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","639","input/filter","{ k === ""from"" ? ""开始时间（本地时区）"" : ""结束时间（不含）"" }","{ draft[k] ? new Date( Date.parse(draft[k]) - new Date().getTimezoneOffset() * 60000, ) .toISOString() .slice(0, 16) : """" }","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","924","display","""关联订单""","{drawer.order.id}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","925","display","""业务 / 状态"""," {label(drawer.order.kind)} ·  {label(drawer.order.accounting)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1043","input/filter","""1 USDT 对应 USD""","{value}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1051","input/filter","""调价原因""","{reason}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1283","input/filter","""客户""","{customer}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1300","input/filter","{otc ? ""卖出资产"" : ""币种 / 网络""}","{asset}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1317","input/filter","{ otc ? ""卖出总额（含手续费）"" : ""出金本金（预计到账金额）"" }","{value}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1332","input/filter","""完整收款地址""","{address}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1340","input/filter","""地址标签 / Memo（选填）""","{memo}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1346","input/filter","""业务凭证引用（选填）""","{evidence}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1355","input/filter","{otc ? ""兑换用途"" : ""申请 / 修改原因""}","{reason}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1423","display","""资金来源"""," {customer} /  {asset} 内部隔离钱包 ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1426","display","""资金去向"""," {otc ? `${customer} / ${asset === ""USDT"" ? ""USD"" : ""USDT""} 内部钱包` : ""合成 TRON 收款地址""} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1431","display","{otc ? ""确认成交后预计可用余额"" : ""提交后预计可用余额""}"," {estimated} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1438","display","""额外手续费"""," {money(ctx.withdrawalPolicy?.feeMinor, ""USDT"")} · 现有演示策略 ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1476","display","""客户""","{customer}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1477","display","{otc ? ""卖出总额"" : ""本金 / 预计到账""}"," {money(principal, asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1482","display","""额外费用"""," {money(ctx.withdrawalPolicy?.feeMinor, ""USDT"")} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1485","display","""完整收款地址"""," <CopyValue value={address} /> ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1488","display","""网络 / Memo""","TRON /  {memo || ""—""}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1684","display","""客户 / 业务"""," {o.customer} /  {label(o.kind)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1689","display","""资产 / 网络"""," {o.asset} /  {o.network} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1694","display","{otc ? ""卖出总额（含费）"" : ""出金 / 业务金额""}"," {money(o.amount_minor, o.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1699","display","{otc ? ""获得资产"" : ""额外手续费""}"," {otc ? money(o.quote?.buyMinor, o.quote?.buyAsset || ""USD"") : money(o.fee_minor, o.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1706","display","""经办人""","{o.requester}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1709","display","""申请时间""","{date(o.created_at)}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1712","display","""用途 / 原因""","{o.reason}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1734","display","""来源钱包""","{o.source}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1737","display","""目标钱包 / 通道清算账户""","{o.target}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1742","display","""当前已入账余额"""," {money(data.wallet.postedMinor, data.wallet.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1747","display","""当前冻结（该钱包全部申请）"""," {money(data.wallet.heldMinor, data.wallet.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1752","display","""当前可用余额"""," {money(data.wallet.availableMinor, data.wallet.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1761","display","""完整收款地址"""," <CopyValue value={o.address} /> ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1766","display","""Memo / 标签""","{o.memo}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1769","display","""预计到账金额（本金，不扣费用）"""," {money(o.amount_minor, o.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1774","display","""已确认交割"""," {money(o.deliveredMinor, o.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1779","display","""剩余未交割"""," {money(o.remainingMinor, o.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1784","display","""已入账费用"""," {money(o.feePostedMinor, o.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1789","display","""链上状态 / 确认数"""," {label(o.chain)} /  {o.confirmations ?? ""—""} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1794","display","""交易哈希"""," <CopyValue value={o.txHash} hash /> ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1803","display","""收款状态""","{label(o.receiptState)}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1806","display","""付款状态""","{label(o.paymentState)}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1809","display","""交易对手""","{o.counterparty}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1814","display","""通道提交单号（查询用，不重复发送）"""," <CopyValue value={data.job?.submission_key || o.channelReference} /> ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1860","display","""凭证引用"""," {o.evidence || ""未提供；文件上传尚未接入""} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1956","display","""风险检查"""," <Status value={o.risk} /> ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1963","display","{`${label(n)}节点`}"," {data.reviews.some( (r) => r.node === n && r.revision === o.revision && r.decision === ""approve"", ) ? ""已批准"" : ""尚未批准""} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","1983","input/filter","""审批 / 处理意见""","{note}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","2071","input/filter","""取消原因""","{note}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","2126","display","""订单""","{o.id}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","2127","display","""金额 / 费用"""," {money(o.amount_minor, o.asset)} /  {money(o.fee_minor, o.asset)} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","2132","display","""完整收款地址"""," <CopyValue value={o.address} /> ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","2135","display","""网络 / Memo"""," {o.network} /  {o.memo || ""—""} ","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/finance/FinancePage.tsx","2140","display","""意见""","{note || ""—""}","management/finance/{context,orders,flows,quotes,pricing,export}","本地资金沙盒"
"src/fx/FxPage.tsx","242","display","""Demo / 模拟数据""","","management/fx/{meta,transactions,report,balances,differences,export,cards}","本地跨币种 Demo"
